t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
82,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,260,12.0,0,0,0.1,87.8,0,0,0,0,41239,0,1770,0,0,0.0,0,0,0.1,0,-nan,0.1,0,40524,442083,-nan,0,20,0.0,0,0
83,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,169,6.0,0,0,0.1,94.0,0,0,0,0,25077,0,1210,0,0,0.0,0,0,0.1,0,-nan,0.1,0,26073,287687,-nan,0,15,0.0,0,0
84,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,181,8.5,0,0,0.1,91.4,0,0,0,0,30874,0,1376,0,0,0.0,0,0,0.1,0,-nan,0.1,0,30375,338321,-nan,0,19,0.0,0,0
85,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,26,1.0,0,0,0.0,99.0,0,0,0,0,5100,0,188,0,0,0.0,0,0,0.0,0,-nan,0.0,0,4025,43236,-nan,0,4,0.0,0,0
86,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,240,7.7,0,0,0.1,92.2,0,0,0,0,31510,0,1507,0,0,0.0,0,0,0.1,0,-nan,0.1,0,32189,360785,-nan,0,20,0.0,0,0
87,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,154,6.5,0,0,0.1,93.4,0,0,0,0,25403,0,1137,0,0,0.0,0,0,0.1,0,-nan,0.1,0,24872,272949,-nan,0,16,0.0,0,0
88,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,176,5.6,0,0,0.1,94.4,0,0,0,0,24912,0,1219,0,0,0.0,0,0,0.1,0,-nan,0.1,0,25657,287545,-nan,0,18,0.0,0,0
89,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,166,8.3,0,0,0.1,91.6,0,0,0,0,27914,0,1325,0,0,0.0,0,0,0.1,0,-nan,0.1,0,26763,296987,-nan,0,20,0.0,0,0
90,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,37,6.0,0,0,0.0,94.0,0,0,0,0,4785,0,334,0,0,0.0,0,0,0.0,0,-nan,0.0,0,5049,60179,-nan,0,6,0.0,0,0
91,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,74,1.6,0,0,0.1,98.3,0,0,0,0,9934,0,517,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11861,133601,-nan,0,6,0.0,0,0
92,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,207,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1155,0,0,0.0,0,0,0.0,0,-nan,0.1,0,32749,358067,-nan,0,0,0.0,0,0
93,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,0,-nan,-nan,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,-nan,0.0,0,0,0,-nan,0,0,0.0,0,0
94,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,17,0.2,0,0,0.0,99.8,0,0,0,0,2322,0,41,0,0,0.0,0,0,0.1,0,-nan,0.0,0,2376,33606,-nan,0,1,0.0,0,0
95,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,305,10.7,0,0,0.1,89.2,0,0,0,0,53769,0,1439,0,0,0.0,0,0,0.1,0,-nan,0.1,0,42256,480239,-nan,0,6,0.0,0,0
96,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,293,18.7,0,0,0.1,81.2,0,0,0,0,35961,0,1468,0,0,0.0,0,0,0.1,0,-nan,0.1,0,42300,465867,-nan,0,2,0.0,0,0
97,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,122,8.8,0,0,0.1,91.1,0,0,0,0,15102,0,813,0,0,0.0,0,0,0.0,0,-nan,0.0,0,22408,229638,-nan,0,1,0.0,0,0
98,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,218,15.3,0,0,0.1,84.7,0,0,0,0,59712,0,1192,0,0,0.0,0,0,0.1,0,-nan,0.1,0,31456,369051,-nan,0,4,0.0,0,0
99,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,168,8.2,0,0,0.1,91.7,0,0,0,0,34791,0,1340,0,0,0.0,0,0,0.1,0,-nan,0.1,0,26984,297133,-nan,0,20,0.0,0,0
100,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,93,4.9,0,0,0.1,95.0,0,0,0,0,13935,0,688,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13905,157032,-nan,0,12,0.0,0,0
101,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,89,2.8,0,0,0.0,97.1,0,0,0,0,11427,0,703,0,0,0.0,0,0,0.0,0,-nan,0.0,0,11779,133663,-nan,0,10,0.0,0,0
102,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,173,7.4,0,0,0.1,92.5,0,0,0,0,24394,0,1266,0,0,0.0,0,0,0.1,0,-nan,0.1,0,24759,280192,-nan,0,21,0.0,0,0
103,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,190,7.0,0,0,0.1,92.9,0,0,0,0,24106,0,1146,0,0,0.0,0,0,0.1,0,-nan,0.0,0,22936,254272,-nan,0,17,0.0,0,0
104,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,83,3.5,0,0,0.1,96.4,0,0,0,0,11957,0,803,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13527,147379,-nan,0,13,0.0,0,0
105,4972287705240586186,0,0,0,0,0,0,0,0,0,0,0,200,5.7,0,0,0.1,94.2,0,0,0,0,28584,0,1413,0,0,0.0,0,0,0.1,0,-nan,0.1,0,30892,345367,-nan,0,14,0.0,0,0
