t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
50,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,34008,29.9,0,0,0.2,69.9,0,0,0,0,597747,0,12413,0,0,0.0,0,0,0.7,0,-nan,1.1,0,515450,5444716,-nan,0,2,0.0,0,0
51,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,20209,17.5,0,0,0.3,82.3,0,0,0,0,213706,0,6705,0,0,0.0,0,0,0.9,0,-nan,0.6,0,267539,3169195,-nan,0,1,0.0,0,0
52,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,1581,-nan,0,0,-nan,-nan,0,0,0,0,0,0,306,0,0,0.0,0,0,0.0,0,-nan,0.0,0,13751,0,-nan,0,0,0.0,0,0
53,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,27422,19.0,0,0,0.2,80.8,0,0,0,0,550350,0,10110,0,0,0.0,0,0,0.5,0,-nan,0.9,0,417137,5623213,-nan,0,2,0.0,0,0
54,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,10425,-nan,0,0,-nan,-nan,0,0,0,0,0,0,3679,0,0,0.0,0,0,0.8,0,-nan,0.3,0,149222,551406,-nan,0,0,0.0,0,0
55,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,11801,19.6,0,0,0.1,80.3,0,0,0,0,421469,0,4411,0,0,0.0,0,0,0.3,0,-nan,0.4,0,182557,3154750,-nan,0,1,0.0,0,0
56,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,25953,14.2,0,0,0.5,85.3,0,0,0,0,134209,0,9576,0,0,0.0,0,0,0.8,0,-nan,0.8,0,383639,2723708,-nan,0,1,0.0,0,0
57,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,8741,19.0,0,0,0.2,80.8,0,0,0,0,322197,0,3423,0,0,0.0,0,0,0.5,0,-nan,0.3,0,132987,2948329,-nan,0,1,0.0,0,0
58,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,26924,24.1,0,0,0.3,75.5,0,0,0,0,264548,0,10219,0,0,0.0,0,0,0.4,0,-nan,0.9,0,408496,3634579,-nan,0,1,0.0,0,0
59,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,4649,-nan,0,0,-nan,-nan,0,0,0,0,0,0,1284,0,0,0.0,0,0,0.6,0,-nan,0.1,0,55144,390,-nan,0,0,0.0,0,0
60,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,24095,38.1,0,0,0.2,61.6,0,0,0,0,568505,0,9065,0,0,0.0,0,0,0.9,0,-nan,0.8,0,373912,5586401,-nan,0,2,0.0,0,0
