t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
86,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,12463,0.0,0,0,0.3,99.7,0,0,0,0,165891,0,5583,0,0,0.0,0,0,0.3,0,-nan,0.5,0,223759,1844299,-nan,0,1,0.0,0,0
87,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11823,0.0,0,0,0.3,99.7,0,0,0,0,306919,0,5303,0,0,0.0,0,0,0.7,0,-nan,0.5,0,212384,3019706,-nan,0,2,0.0,0,0
88,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,13854,0.0,0,0,0.4,99.6,0,0,0,0,166977,0,6183,0,0,0.0,0,0,0.4,0,-nan,0.5,0,242423,2044063,-nan,0,1,0.0,0,0
89,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17319,0.0,0,0,0.3,99.7,0,0,0,0,297453,0,7478,0,0,0.0,0,0,0.7,0,-nan,0.7,0,312095,3498596,-nan,0,2,0.0,0,0
90,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11241,0.0,0,0,0.3,99.7,0,0,0,0,327746,0,4975,0,0,0.0,0,0,0.7,0,-nan,0.4,0,203068,2722039,-nan,0,2,0.0,0,0
91,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,15497,0.0,0,0,0.3,99.7,0,0,0,0,167635,0,6858,0,0,0.0,0,0,0.3,0,-nan,0.6,0,277479,2619297,-nan,0,1,0.0,0,0
92,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,9125,0.0,0,0,0.3,99.7,0,0,0,0,309840,0,3945,0,0,0.0,0,0,0.7,0,-nan,0.3,0,156069,1663333,-nan,0,2,0.0,0,0
93,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,17637,0.0,0,0,0.3,99.7,0,0,0,0,150103,0,7684,0,0,0.0,0,0,0.4,0,-nan,0.7,0,313209,3296147,-nan,0,1,0.0,0,0
94,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,13646,0.0,0,0,0.3,99.7,0,0,0,0,298195,0,6030,0,0,0.0,0,0,0.7,0,-nan,0.5,0,250712,3362133,-nan,0,2,0.0,0,0
95,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,13050,0.0,0,0,0.3,99.7,0,0,0,0,164427,0,5947,0,0,0.0,0,0,0.3,0,-nan,0.5,0,238305,1982080,-nan,0,1,0.0,0,0
96,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,10629,0.0,0,0,0.3,99.7,0,0,0,0,335881,0,4549,0,0,0.0,0,0,0.7,0,-nan,0.4,0,185431,2668107,-nan,0,2,0.0,0,0
97,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,14687,0.0,0,0,0.3,99.7,0,0,0,0,160647,0,6557,0,0,0.0,0,0,0.4,0,-nan,0.6,0,273441,2415593,-nan,0,1,0.0,0,0
98,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,16213,0.0,0,0,0.3,99.7,0,0,0,0,301106,0,7219,0,0,0.0,0,0,0.7,0,-nan,0.6,0,290145,3475736,-nan,0,2,0.0,0,0
99,8868377080716520220,0,0,0,0,0,0,0,0,0,0,0,11351,0.0,0,0,0.3,99.7,0,0,0,0,164045,0,4955,0,0,0.0,0,0,0.3,0,-nan,0.4,0,201983,1798051,-nan,0,1,0.0,0,0
