t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
94,9247373342609996100,0.0,0.0,0.0,20419016,21.9,0,0.0,44.4,0,46597244.0,0.0,115637,0,0.0,11649311,0.0,0.0,0.0,0,0,100.0,0,0
95,9247373342609996100,0.0,0.0,0.0,20395599,21.5,0,0.0,44.7,0,46842896.0,0.0,106070,0,0.0,11710724,0.0,0.0,0.0,0,0,100.0,0,0
96,9247373342609996100,0.0,0.0,0.0,20318267,21.0,0,0.0,45.0,0,47136876.0,0.0,130547,0,0.0,11784219,0.0,0.0,0.0,0,0,100.0,0,0
97,9247373342609996100,0.0,0.0,0.0,20416256,20.5,0,0.0,45.2,0,47404208.0,0.0,115980,0,0.0,11851055,0.0,0.0,0.0,0,0,100.0,0,0
98,9247373342609996100,0.0,0.0,0.0,20437137,20.1,0,0.0,45.5,0,47673420.0,0.0,113137,0,0.0,11918355,0.0,0.0,0.0,0,0,100.0,0,0
99,9247373342609996100,0.0,0.0,0.0,20340986,19.6,0,0.0,45.7,0,47950920.0,0.0,123557,0,0.0,11987731,0.0,0.0,0.0,0,0,100.0,0,0
100,9247373342609996100,0.0,0.0,0.0,20426200,19.2,0,0.0,46.0,0,48220068.0,0.0,116126,0,0.0,12055013,0.0,0.0,0.0,0,0,100.0,0,0
101,9247373342609996100,0.0,0.0,0.0,20421325,18.7,0,0.0,46.3,0,48506840.0,0.0,120798,0,0.0,12126710,0.0,0.0,0.0,0,0,100.0,0,0
102,9247373342609996100,0.0,0.0,0.0,20362673,18.2,0,0.0,46.5,0,48770456.0,0.0,116820,0,0.0,12192615,0.0,0.0,0.0,0,0,100.0,0,0
103,9247373342609996100,0.0,0.0,0.0,20434538,17.8,0,0.0,46.8,0,49038104.0,0.0,115861,0,0.0,12259527,0.0,0.0,0.0,0,0,100.0,0,0
104,9247373342609996100,0.0,0.0,0.0,20304289,17.3,0,0.0,47.1,0,49341012.0,0.0,127617,0,0.0,12335253,0.0,0.0,0.0,0,0,100.0,0,0
105,9247373342609996100,0.0,0.0,0.0,20367965,16.8,0,0.0,47.3,0,49606156.0,0.0,111974,0,0.0,12401539,0.0,0.0,0.0,0,0,100.0,0,0
106,9247373342609996100,0.0,0.0,0.0,20377296,16.4,0,0.0,47.5,0,49848540.0,0.0,111408,0,0.0,12462140,0.0,0.0,0.0,0,0,100.0,0,0
107,9247373342609996100,0.0,0.0,0.0,20388447,15.9,0,0.0,47.8,0,50167360.0,0.0,135472,0,0.0,12541841,0.0,0.0,0.0,0,0,100.0,0,0
108,9247373342609996100,0.0,0.0,0.0,20382697,15.5,0,0.0,48.1,0,50434084.0,0.0,112696,0,0.0,12608521,0.0,0.0,0.0,0,0,100.0,0,0
109,9247373342609996100,0.0,0.0,0.0,20393641,15.1,0,0.0,48.3,0,50670084.0,0.0,104172,0,0.0,12667521,0.0,0.0,0.0,0,0,100.0,0,0
110,9247373342609996100,0.0,0.0,0.0,20376453,14.5,0,0.0,48.6,0,50978176.0,0.0,137180,0,0.0,12744545,0.0,0.0,0.0,0,0,100.0,0,0
111,9247373342609996100,0.0,0.0,0.0,20424947,14.1,0,0.0,48.9,0,51250044.0,0.0,114887,0,0.0,12812513,0.0,0.0,0.0,0,0,100.0,0,0
112,9247373342609996100,0.0,0.0,0.0,20414946,13.7,0,0.0,49.1,0,51503504.0,0.0,108029,0,0.0,12875876,0.0,0.0,0.0,0,0,100.0,0,0
113,9247373342609996100,0.0,0.0,0.0,20326484,13.2,0,0.0,49.4,0,51793392.0,0.0,129665,0,0.0,12948350,0.0,0.0,0.0,0,0,100.0,0,0
114,9247373342609996100,0.0,0.0,0.0,20420469,12.7,0,0.0,49.6,0,52056500.0,0.0,114268,0,0.0,13014126,0.0,0.0,0.0,0,0,100.0,0,0
115,9247373342609996100,0.0,0.0,0.0,20417682,12.3,0,0.0,49.9,0,52331596.0,0.0,115388,0,0.0,13082899,0.0,0.0,0.0,0,0,100.0,0,0
116,9247373342609996100,0.0,0.0,0.0,20349014,11.8,0,0.0,50.2,0,52606244.0,0.0,122834,0,0.0,13151564,0.0,0.0,0.0,0,0,100.0,0,0
